,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,8,1.779769526,6,7.81,2016,JFBA2_NE.csv
1,8,1.210909091,6,16.5,2016,JFBA2_NE.csv
2,14,1.276677316,6,15.65,2016,JFBA2_NE.csv
3,14,1.641741988,6,12.17,2016,JFBA2_NE.csv
4,14,1.400460299,6,17.38,2016,JFBA2_NE.csv
5,15,1.264242424,6,16.5,2016,JFBA2_NE.csv
6,15,1.694419841,6,11.29,2016,JFBA2_NE.csv
7,15,1.469871361,6,14.77,2016,JFBA2_NE.csv
8,15,1.414750958,6,10.44,2016,JFBA2_NE.csv
9,15,1.165708812,6,10.44,2016,JFBA2_NE.csv
10,21,3.003846154,6,2.6,2016,JFBA2_NE.csv
11,27,1.224071703,6,7.81,2016,JFBA2_NE.csv
12,30,1.373563218,6,6.96,2016,JFBA2_NE.csv
13,1,1.284539474,7,6.08,2016,JFBA2_NE.csv
14,1,2.244252874,7,3.48,2016,JFBA2_NE.csv
15,15,3.003846154,8,2.6,2016,JFBA2_NE.csv
16,26,1.783894823,8,12.17,2016,JFBA2_NE.csv
17,26,1.725941423,8,9.56,2016,JFBA2_NE.csv
18,27,1.437410072,8,13.9,2016,JFBA2_NE.csv
19,27,1.31294964,8,13.9,2016,JFBA2_NE.csv
20,27,1.599539701,8,8.69,2016,JFBA2_NE.csv
21,27,4.965714286,8,1.75,2016,JFBA2_NE.csv
22,27,1.247126437,8,10.44,2016,JFBA2_NE.csv
23,29,2,8,3.48,2016,JFBA2_NE.csv
24,29,4.965714286,8,1.75,2016,JFBA2_NE.csv
25,29,12.97701149,8,0.87,2016,JFBA2_NE.csv
26,29,19.97701149,8,0.87,2016,JFBA2_NE.csv
27,1,12.97701149,9,0.87,2016,JFBA2_NE.csv
28,1,1.834932821,9,5.21,2016,JFBA2_NE.csv
29,1,1.165708812,9,10.44,2016,JFBA2_NE.csv
30,1,2.286184211,9,6.08,2016,JFBA2_NE.csv
31,1,1.15323295,9,11.29,2016,JFBA2_NE.csv
32,1,1.539415412,9,11.29,2016,JFBA2_NE.csv
33,1,1.134408602,9,13.02,2016,JFBA2_NE.csv
34,2,1.112676056,9,7.81,2016,JFBA2_NE.csv
35,3,1.334869432,9,13.02,2016,JFBA2_NE.csv
36,3,1.122126437,9,6.96,2016,JFBA2_NE.csv
37,6,1.891165173,9,7.81,2016,JFBA2_NE.csv
38,7,1.092050209,9,9.56,2016,JFBA2_NE.csv
39,19,3.977142857,9,1.75,2016,JFBA2_NE.csv
40,19,1.231178034,9,11.29,2016,JFBA2_NE.csv
41,26,2.336747759,9,7.81,2016,JFBA2_NE.csv
42,26,1.235612729,9,14.77,2016,JFBA2_NE.csv
43,26,1.224071703,9,7.81,2016,JFBA2_NE.csv
44,29,2.166986564,9,5.21,2016,JFBA2_NE.csv
45,29,1.159393939,9,16.5,2016,JFBA2_NE.csv
46,29,1.222364217,9,15.65,2016,JFBA2_NE.csv
47,29,1.222364217,9,15.65,2016,JFBA2_NE.csv
48,29,1.235612729,9,14.77,2016,JFBA2_NE.csv
49,29,1.231178034,9,11.29,2016,JFBA2_NE.csv
50,29,1.386182462,9,11.29,2016,JFBA2_NE.csv
51,30,13.98850575,9,0.87,2016,JFBA2_NE.csv
52,30,1.80369515,9,4.33,2016,JFBA2_NE.csv
53,30,1.299194476,9,8.69,2016,JFBA2_NE.csv
54,30,1.273012552,9,9.56,2016,JFBA2_NE.csv
55,30,1.247126437,9,10.44,2016,JFBA2_NE.csv
56,30,1.997126437,9,6.96,2016,JFBA2_NE.csv
57,30,9.931428571,9,1.75,2016,JFBA2_NE.csv
58,30,1.437410072,9,13.9,2016,JFBA2_NE.csv
59,30,1.437410072,9,13.9,2016,JFBA2_NE.csv
60,30,1.386182462,9,11.29,2016,JFBA2_NE.csv
61,30,1.316779927,9,19.13,2016,JFBA2_NE.csv
62,30,4.003289474,9,6.08,2016,JFBA2_NE.csv
63,30,1.355792933,9,12.17,2016,JFBA2_NE.csv
64,30,1.462151394,9,22.59,2016,JFBA2_NE.csv
65,30,1.680606377,9,19.13,2016,JFBA2_NE.csv
66,1,1.165708812,10,10.44,2016,JFBA2_NE.csv
67,1,1.273012552,10,9.56,2016,JFBA2_NE.csv
68,1,9.988505747,10,0.87,2016,JFBA2_NE.csv
69,1,4.462857143,10,1.75,2016,JFBA2_NE.csv
70,1,1.498273878,10,8.69,2016,JFBA2_NE.csv
71,3,1.122126437,10,6.96,2016,JFBA2_NE.csv
72,3,1.499040307,10,5.21,2016,JFBA2_NE.csv
73,3,1.80369515,10,4.33,2016,JFBA2_NE.csv
74,4,1.361924686,10,9.56,2016,JFBA2_NE.csv
75,4,1.165708812,10,10.44,2016,JFBA2_NE.csv
76,4,1.142152835,10,12.17,2016,JFBA2_NE.csv
77,4,1.308237378,10,11.29,2016,JFBA2_NE.csv
78,4,1.180962343,10,9.56,2016,JFBA2_NE.csv
79,4,1.069843878,10,12.17,2016,JFBA2_NE.csv
80,4,1.445582586,10,7.81,2016,JFBA2_NE.csv
81,4,1.331417625,10,10.44,2016,JFBA2_NE.csv
82,4,2.747126437,10,3.48,2016,JFBA2_NE.csv
83,4,5.965714286,10,1.75,2016,JFBA2_NE.csv
84,4,1.429276316,10,6.08,2016,JFBA2_NE.csv
85,5,2.676923077,10,2.6,2016,JFBA2_NE.csv
86,5,1.112676056,10,7.81,2016,JFBA2_NE.csv
87,5,2.338461538,10,2.6,2016,JFBA2_NE.csv
88,5,1.112676056,10,7.81,2016,JFBA2_NE.csv
89,6,1.201380898,10,8.69,2016,JFBA2_NE.csv
90,6,3.003846154,10,2.6,2016,JFBA2_NE.csv
91,6,4.680769231,10,2.6,2016,JFBA2_NE.csv
92,7,1.247126437,10,10.44,2016,JFBA2_NE.csv
93,7,1.284539474,10,6.08,2016,JFBA2_NE.csv
94,9,1.6073903,10,4.33,2016,JFBA2_NE.csv
95,9,1.667946257,10,5.21,2016,JFBA2_NE.csv
96,10,1.166986564,10,5.21,2016,JFBA2_NE.csv
97,10,1.166986564,10,5.21,2016,JFBA2_NE.csv
98,10,1.335892514,10,5.21,2016,JFBA2_NE.csv
99,11,1.248563218,10,6.96,2016,JFBA2_NE.csv
100,12,1.112676056,10,7.81,2016,JFBA2_NE.csv
101,12,1.429276316,10,6.08,2016,JFBA2_NE.csv
102,13,1.092050209,10,9.56,2016,JFBA2_NE.csv
103,13,4.342307692,10,2.6,2016,JFBA2_NE.csv
104,13,1.616474756,10,11.29,2016,JFBA2_NE.csv
105,16,2.001046025,10,9.56,2016,JFBA2_NE.csv
106,16,1.112676056,10,7.81,2016,JFBA2_NE.csv
107,22,1.336747759,10,7.81,2016,JFBA2_NE.csv
108,23,1.086586587,10,19.98,2016,JFBA2_NE.csv
109,23,1.500719424,10,13.9,2016,JFBA2_NE.csv
110,24,1.166134185,10,15.65,2016,JFBA2_NE.csv
111,25,1.165708812,10,10.44,2016,JFBA2_NE.csv
112,25,4.680769231,10,2.6,2016,JFBA2_NE.csv
113,26,1.373563218,10,6.96,2016,JFBA2_NE.csv
114,26,1.445582586,10,7.81,2016,JFBA2_NE.csv
115,26,1.404157044,10,4.33,2016,JFBA2_NE.csv
116,26,2,10,3.48,2016,JFBA2_NE.csv
117,27,6.988505747,10,0.87,2016,JFBA2_NE.csv
118,27,1.284539474,10,6.08,2016,JFBA2_NE.csv
119,27,2,10,3.48,2016,JFBA2_NE.csv
120,27,1,10,7.81,2016,JFBA2_NE.csv
121,27,2.006928406,10,4.33,2016,JFBA2_NE.csv
122,28,1.572368421,10,6.08,2016,JFBA2_NE.csv
123,28,1.112676056,10,7.81,2016,JFBA2_NE.csv
124,28,1.180962343,10,9.56,2016,JFBA2_NE.csv
125,28,1.100115075,10,8.69,2016,JFBA2_NE.csv
126,29,3.977142857,10,1.75,2016,JFBA2_NE.csv
127,29,2.003838772,10,5.21,2016,JFBA2_NE.csv
128,29,1.5,10,6.96,2016,JFBA2_NE.csv
129,30,1.331417625,10,10.44,2016,JFBA2_NE.csv
130,30,1.361924686,10,9.56,2016,JFBA2_NE.csv
131,31,1.203233256,10,4.33,2016,JFBA2_NE.csv
132,31,1.6073903,10,4.33,2016,JFBA2_NE.csv
133,1,1.779769526,11,7.81,2016,JFBA2_NE.csv
134,2,3.994252874,11,3.48,2016,JFBA2_NE.csv
135,4,2.001818182,11,16.5,2016,JFBA2_NE.csv
136,4,1.166986564,11,5.21,2016,JFBA2_NE.csv
137,4,1.400460299,11,8.69,2016,JFBA2_NE.csv
138,4,1.622126437,11,6.96,2016,JFBA2_NE.csv
139,9,1.748084291,11,10.44,2016,JFBA2_NE.csv
140,11,1.423196104,11,22.59,2016,JFBA2_NE.csv
141,12,1.273012552,11,9.56,2016,JFBA2_NE.csv
142,16,10.98850575,11,0.87,2016,JFBA2_NE.csv
143,16,5.988505747,11,0.87,2016,JFBA2_NE.csv
144,16,1.069843878,11,12.17,2016,JFBA2_NE.csv
145,16,2.676923077,11,2.6,2016,JFBA2_NE.csv
146,19,8.977011494,11,0.87,2016,JFBA2_NE.csv
147,19,1.201380898,11,8.69,2016,JFBA2_NE.csv
148,19,1.299194476,11,8.69,2016,JFBA2_NE.csv
149,23,2.497126437,11,3.48,2016,JFBA2_NE.csv
150,4,1.42810189,12,12.17,2016,JFBA2_NE.csv
151,4,1.231178034,12,11.29,2016,JFBA2_NE.csv
152,4,1.499042146,12,10.44,2016,JFBA2_NE.csv
153,5,8,12,0.87,2016,JFBA2_NE.csv
154,5,2,12,3.48,2016,JFBA2_NE.csv
155,9,3.100115075,12,8.69,2016,JFBA2_NE.csv
156,9,4.817551963,12,4.33,2016,JFBA2_NE.csv
157,9,1.85620378,12,12.17,2016,JFBA2_NE.csv
158,10,2.699654776,12,8.69,2016,JFBA2_NE.csv
159,10,2.713815789,12,6.08,2016,JFBA2_NE.csv
160,10,3.497126437,12,3.48,2016,JFBA2_NE.csv
161,10,3.146381579,12,6.08,2016,JFBA2_NE.csv
162,10,5.462857143,12,1.75,2016,JFBA2_NE.csv
163,10,2.003846154,12,2.6,2016,JFBA2_NE.csv
164,10,7.019230769,12,2.6,2016,JFBA2_NE.csv
165,10,1.832375479,12,10.44,2016,JFBA2_NE.csv
166,11,3.898734177,12,8.69,2016,JFBA2_NE.csv
